Protein.Group	Run_partial_R2	Plate_partial_R2	Group_partial_R2
P31751	0.0455576022787751	0.0263361108941227	0.00241348827471756
O43306;O43306-2	0.0450785804281514	0.0616617811329024	0.00587475051149598
Q9HCG7	0.0544906318972568	0.047747272086365	0.00118158410100898
Q9UDX3;Q9UDX3-2	0.00749240582273468	0.030209065305396	0.00284888194723385
P08237;P08237-3	0.00506139331710803	0.0291084043779731	0.0296976242099776
Q8TAT6;Q8TAT6-2	0.0261043932278929	0.0594479931015587	0.00835742416948056
Q8WXG6-2;Q8WXG6-3	0.0582039777603925	0.0742691808989543	0.00626079012055036
Q92544	0.086137468750362	0.0195851995143963	0.000117553679510713
P09327	0.0399329525332996	0.0380984518690463	0.00712296275482992
P36404	0.115233809128505	0.0466762781972119	4.48107375697646e-05
P24752	0.0267083339684708	0.00156543141430558	0.000166296012035491
Q9UBQ0	0.0299108539812893	0.093308605807575	0.0183472867033511
P08708	0.016512712691905	0.0234502832260549	0.000353171436687588
P11049;P11049-2;P11049-3	0.0559729043170258	0.0300441593605196	0.0219532883317407
O60488;O60488-2	0.0122532850077897	0.0199501472226914	0.0187165868832702
Q969V3;Q969V3-2	0.018112125813693	0.0960576343723211	0.0269122863996262
Q9UJ70	0.0597357584006736	0.0412299801302212	0.0213442320887151
Q9NRF8	0.0371343604466207	0.0644980246577107	0.00553541106300818
Q14240	0.0240492952755079	0.0139715468348326	0.0236061269931797
Q14254	0.0096650285780288	0.0103632974023224	0.00408085173749639
O43865	0.0182177015866314	0.0292219135411175	0.01585992687159
P00736	0.013990354605954	0.0867356796137737	0.0031778584244216
O94973	0.1215339625598	0.083096946150198	0.00711564111559776
Q8IXI1	0.0761318089516552	0.0694561342944023	0.0248605056093669
P60866;P60866-2	0.0219330801920353	0.0327656786636584	0.00339441791246654
Q08AM6	0.0281977883123999	0.0374557384258114	0.00449782888027625
O00442	0.00097368196856854	0.00143598190811802	0.0281966552258913
Q9NQT8	0.0456281948054874	0.0513596842676447	0.0101682240619305
Q9UBX5	0.00755589852034386	0.0149290850847702	0.0259176499955866
P57772	0.00478802975171043	0.0614764520803573	0.0179355573343474
Q9NQR4	0.0463850862704815	0.0347105221183467	0.0147110717832382
P05388	0.0192775276930607	0.0380914648817341	0.00104891038488404
Q9H8W4	0.00862847411859319	0.0446115284994222	0.0100577196524502
Q7L7X3	0.0501608064610894	0.0188702717843894	0.0174576099719523
O94979	0.0118453839683116	0.0464463824964409	0.0263680176098009
P49189	0.0464684258287697	0.00990977694262332	0.00339043117154288
O43765	0.0474700220374671	0.0319404005999255	0.000405373489406923
P08195	0.0176809252446614	0.000915320636889173	0.0212246976146452
Q9HB40	0.0732378335947375	0.108611572431158	0.0361263428003534
P01857	0.00298626861607332	0.0031395660578596	0.000165353471120486
Q9BZF9;Q9BZF9-2	0.0437342872016875	0.0842996734071048	0.00966124939085104
Q9HBL0	0.0191378162511571	0.0214464196288922	0.0117223880712105
O00303	0.0503535601507176	0.0344125456531385	0.00976332875762407
P31153	0.0940928857263104	0.164312097273837	0.0300417263589436
Q15036	0.0348588094708613	0.0502803522804605	0.0123965923503366
Q86VX2;Q86VX2-2	0.0413624888476511	0.0234758303290433	0.00917368088108394
Q9H0Z9	0.0855861135653283	0.149055053364507	0.00649178550359201
Q16822	0.00800017724268692	0.00804603507718304	1.37927643096195e-06
Q8TBF2;Q8TBF2-3	0.0395635836358946	0.0474792342978118	0.0112912688458108
Q9UMY4;Q9UMY4-1	0.0532524589637538	0.0623305111390663	0.00273677633191113
O95295	0.0925762308412448	0.0664328196100329	0.0100732400398836
Q76LX8;Q76LX8-2	0.0141545744141748	0.0123968159119909	0.0103395519478842
P30084	0.0554265011535528	0.0308718725298125	0.00101837182286132
Q8N2G8;Q8N2G8-3	0.0623452987328331	0.0587038116295007	0.00165174054756406
P62714	0.0166226066334632	0.0374505034455484	0.0372437471390581
P15311	0.0101264426962216	0.0352478461261407	0.000296292641132452
Q9UPN7	0.0298670676008817	0.0642350853788769	0.0245984591069048
P12830	0.00767335088309066	0.0258885846343248	0.0141057677443509
Q9Y316;Q9Y316-3	0.0260879982939842	0.060319979499172	0.0213515203764699
Q86VN1	0.0611957619405371	0.019335735139047	0.0178610294677686
Q9UL33;Q9UL33-2	0.0904656095050607	0.038244146678216	0.00556133393225609
Q9BPX6;Q9BPX6-3	0.0512027141237893	0.041985925814387	0.0138487742200784
P35270	0.0075967335434443	0.0158856588659752	0.00566708796913351
Q9H3K6	0.154302320753053	0.065988287557896	0.000770879507321112
P46734	0.0250546655310332	0.0423140531475203	0.0322951802897197
P15907	0.00711618044187469	0.0567896359184599	0.00184996286982633
Q92520	0.0122114463641396	0.0746350606696189	0.0202292921594735
P04196	0.000150055112092336	0.00386609415676013	0.00326486712882035
Q9Y3E7	0.00542286836298398	0.0146868269007362	0.0113095872026529
P01116-2	0.00942323398805085	0.0128632231794756	0.0394843299518397
Q8N2S1-2	0.0164260656497352	0.016230930296398	0.0251846462676241
Q8TC07-2	0.0526233150134106	0.0557467123597543	0.00650749054433591
O00232	0.0434537733401694	0.0411855093037203	0.0196177822854149
P32189-1;P32189-4	0.0400891978306822	0.0587829325931772	0.000666725223516775
Q5T3F8	0.0347696895865957	0.00519052615416952	0.00924058332175159
Q96IJ6	0.012660091908262	0.058012255939382	0.024621359266145
P02647	0.00950879047237613	0.0159139764778537	0.0104043012581256
Q8NBI5-2	0.0413456798220427	0.0296049892991864	0.0156712413962799
Q9BZV1	0.0438033620834996	0.0432594185399312	0.0285507667514597
O60664;O60664-4	0.0411626814495973	0.0166517583488871	0.0275220804798209
P63244	0.0526364614836685	0.00778572799235926	0.000932704692182801
O15126	0.0895932854523662	0.00236098420404857	0.00900775279232109
Q9P2T1	0.00727767596827239	0.0221768318327822	0.0135221966347907
Q5T5C0	0.0236441740940886	0.0031576267745361	0.0003352619218073
Q32P44	0.0727841149146121	0.117598975918857	0.0120170991640853
P01034	0.00230347897996626	0.0150548466450432	0.0120503551906283
P07686	0.0817692118146465	0.052290643322094	0.0115032386598569
Q99952	0.0396472923032448	0.050781051299956	0.013312103109954
Q00059	0.0749858500800907	0.1031175102203	0.0153717430118293
Q969X5;Q969X5-2	0.0239749779981402	0.0121740498397683	0.00653556079890736
Q01459	0.023524414750413	0.0495929903990355	0.00653091820624494
P08648	0.0322663772926239	0.0598703318777415	0.0279894311517916
O15357	0.078431495861545	0.0912643777158169	0.0075731272614782
P09543-2	0.0299057330204228	0.0370487685480037	0.0213956550776983
P53367	0.0476773340173099	0.046321989380876	0.00937963423487481
P01042	0.0195579138820837	0.0522126933984386	0.00333956707132401
P23368	0.0508114258685616	0.0341488760256598	0.0124321698089937
P27169	0.00771869793754676	0.0266146721939992	0.00212220618188744
O95714	0.0452373502581687	0.00862436423586837	0.00395214760244358
Q8IYW2	0.0205103704951891	0.0220781319359816	0.00137075986451214
O95372	0.137494817569073	0.110731190747166	0.00187715639475234
P48740-2;P48740-4	0.0105814305521269	0.0786041921873965	0.00483733011706282
Q92499	0.0179426480666396	0.0371949080128723	0.0202318136108745
Q9H611;Q9H611-3	0.00609220897395351	0.0204878074990626	0.0039310910603092
Q96EM0	0.0171960776344061	0.121607845044868	0.00509588163995377
Q14157;Q14157-5	0.128896886898572	0.10186989166375	0.0130263921431865
O14976	0.0371698783535963	0.0667964115855198	0.0147082985874255
Q96AQ6;Q96AQ6-2	0.00879222491279796	0.0126623586351976	0.00136692976796758
P33527;P33527-9	0.0313057066609521	0.0439706070307517	0.0144532226187879
Q0VGL1	0.0853287337813778	0.143215212657693	0.00165847367378931
Q6IAN0	0.0207419858980092	0.0378242297998441	0.0247247659749949
Q2PZI1	0.0446634545340189	0.0449725609681487	0.00340073612913345
P51575	0.0522019207594593	0.0912536387134272	0.0218230456655361
O14949	0.0654819849313818	0.103546285022713	0.0124788284011419
P43250-2	0.00683146380478889	0.00931723494903104	0.0240375257984554
Q08257	0.0714680212867675	0.0212534721462555	0.000272685116133952
P63092-3	0.0399712216677735	0.0347624022756168	0.0136260101376196
Q6BDS2	0.105968991883647	0.093093276450835	0.0126255467347656
P46777	0.00292959252316005	0.0480988269992193	7.04790255007538e-05
P21912	0.0376106280630266	0.0449684668390009	0.0220703109597395
Q9UK41	0.0501626646222584	0.0545400445018991	0.00962144685235825
Q5SW96	0.0191857772533715	0.0329155884821054	0.00362809819902524
O95967	0.0119678947990773	0.0169310120498391	0.00349408462672618
P60891	0.00692511535094737	0.00204060190184064	0.0301256496741514
Q16401;Q16401-2	0.0208505710916459	0.0273843580676452	0.0104039998630386
Q16644	0.0416563510922819	0.0982344670752838	0.0291718051419516
P23381	0.0466011080047195	0.0322962146098695	0.0296193017370931
Q8IXI2-5;Q8IXI2-7	0.0519929218378158	0.0114589185287257	0.0118793783263457
Q8TF72	0.00544140811773336	0.0454283235410241	0.00181798049473974
Q15642-2	0.0132573192935782	0.020041086250525	0.00711520512466607
Q9BU23-2	0.0477975293473231	0.0315852884425821	0.00424457270305938
Q99832	0.0155829705766345	0.0399370591983824	0.0305306277732596
P49411	0.0477816512741652	0.0366111492843156	0.0174046941588999
Q08722	0.0279936986014446	0.00163322267578967	0.0275737422586684
Q14166	0.0395411186515068	0.0301300032341133	0.0196976127031548
O43432-3	0.0544089626511937	0.0420619758234585	2.80862486368137e-05
Q9H9C1	0.0267021986286608	0.0634168197619875	0.00653123005890942
Q969X0	0.0454374176389485	0.02430119372654	0.0166509798464764
P46776	0.0114339885618505	0.0116459512819539	1.02205552110482e-05
P12268	0.0064419281121429	0.0419577480533829	0.0133966735660084
Q2M2I8-2	0.0463305855049535	0.0262723015312464	0.000773831375294278
O43236-7	0.0318262751286527	0.059094145113272	0.0132443654767037
Q07020	0.0275317352020305	0.0389186853652338	0.00171416166051996
Q68D51	0.0672498686213931	0.106712069299763	0.00939020593749094
Q9Y3I0	0.0256096239403724	0.0519923556309153	0.0289871760385384
O96000	0.0950227630398436	0.0383466051020647	0.025004277956059
P84095	0.0306761254737089	0.0275325007493514	0.0225632043019248
Q93008;Q93008-3	0.0361057118184666	0.0550448324706401	0.0224894016670036
Q16531	0.0254449164249194	0.0443503250194692	0.0174422712376354
Q53RD9;Q53RD9-2;Q53RD9-4	0.00785456584519035	0.0391860454663789	0.00382435710842552
P26927	0.0188373015368968	0.010024463393894	0.000481530800831871
Q9BRK5	0.0140149799374104	0.00669735507114471	0.00294555785514428
Q9Y673	0.0894392707847755	0.035511074862015	0.00700475979753896
P35754	0.0265104203929413	0.0192309609103746	0.00611952708995705
Q9NTK5-2	0.00831217313075652	0.0619709997165438	0.00486234134983287
Q9Y3P9	0.0420730861605258	0.0288494047281118	0.00104704325951871
P10301	0.0339804750404135	0.0498859522021202	0.0215888096454092
P25686	0.00461985185178406	0.0578196851407485	0.0410462804999236
P39019	0.0504357408375235	0.000751796246696847	0.00230996036964374
Q9BPZ3	0.0182603923414089	0.0313479833294083	0.0183376914632864
Q6UWL2;Q6UWL2-2;Q6UWL2-3	0.0340609614937207	0.0473077777223975	0.0107938332944234
Q99523	0.0770635193090783	0.0278543836477793	0.00558632637761256
P50151	0.0184966405180875	0.0488084793428852	0.00589058780155045
P62424	0.00109025052542374	0.0571776657160782	0.00263900190893793
P49902	0.0329196553279938	0.0348085504044919	0.00485955374664525
Q96IG2	0.0576050041149073	0.0494751371128889	0.0146895534384122
Q15751	0.0112616101234016	0.0476967568983253	0.00628549204880551
P18124	0.00758233622159564	0.0121622792604139	4.54436217014657e-05
A0AVT1	0.0453300974367903	0.045076220912308	0.0165488699892476
P12081	0.053875357705072	0.00947878643891338	0.0113305263523276
Q9P2J5	0.0243168687634739	0.0572167353444817	0.0204505276427789
P51812	0.0591690278940793	0.0573300129808638	0.0104993089615971
P25398	0.0203966581795421	0.0274278363388986	0.010878353063733
Q02878	0.00192109038440948	0.025045025461918	0.00109216824268751
P45985;P45985-2	0.0465833048157743	0.091281374431702	0.00274699980036148
Q13492;Q13492-2;Q13492-3;Q13492-5	0.0509477408205508	0.0693153063153527	0.0292243652344001
P30038	0.0792266604354374	0.0133074913392606	0.000876435027421077
Q00688	0.0193140914146643	0.0497326918031891	0.00961437138920294
Q709C8;Q709C8-3	0.0765070883204992	0.0697653720899626	0.0203308741008799
Q00722;Q00722-2;Q00722-3	0.0604359331422822	0.0455422855998195	0.0231283554407194
Q9Y3F4	0.0348259531025568	0.0519121456962037	0.0249792193304347
Q13217	0.0247743033144382	0.0536149494508522	0.021343515783964
Q15166	0.00694407103634457	0.044809516292033	0.00134870809625654
Q6FI81;Q6FI81-3	0.0672722808888287	0.0264161134395271	0.00128284694535889
P14866	5.66251452649697e-05	0.0113427930511195	5.2378423017176e-08
P16278;P16278-3	0.0644919616964869	0.0100140121743802	0.0303087646553238
P02649	0.012935829721515	0.0631062843552271	0.0040273580221376
P22105;P22105-1;P22105-4	0.0229494309607929	0.00692598596347589	0.000623736679231569
P61923	0.0280330905218164	0.0466751432497965	0.015574902918585
Q9H7D7-2	0.00947919515521062	0.0631304428847941	0.00459004291508966
O14979	0.0727860051656081	0.0363321270816239	0.0200391788463555
Q9NVK5-2	0.0948928204818903	0.0455839394067263	0.0045164876036552
Q8WUM4	0.0183815017042669	0.0166183365132137	0.0312654102797457
P23919	0.0372141846529047	0.0834122985849732	0.0438368373294801
O75069;O75069-2;O75069-3;O75069-5	0.075708474083564	0.0894514084847014	0.0153803240785314
O14523	0.0526937414817158	0.0285953518993325	0.00496699362549673
Q9UNS2	0.0435641617215436	0.019268965466845	0.00736072757026414
P06865	0.0567327798391585	0.0457770911125185	0.00287325930892521
P22695	0.0306379517144786	0.0378907838563317	0.00941236080515706
Q8WVC6	0.0252384955563183	0.093379599337227	0.00227221038825402
P28676	0.0146603068921464	0.0530266749359166	0.0160618912300857
Q7LBR1	0.0177413749311742	0.00237005528782317	0.0239139590185001
O95861	0.0211250369443423	0.0473947358859371	0.00890192881578805
Q9NZ52	0.0540354481968966	0.059153865594601	0.000301556654205822
P08253	0.0100831507605976	0.0217340360975867	0.00620866290752711
Q2Q1W2	0.0295054722058443	0.0823996399206749	0.0119307658817094
Q08495	0.0090414016153027	0.0083377115648507	0.0188331346289789
Q8WTW3	0.127595947132828	0.0431819441822859	0.00789976710745464
Q9NPJ3	0.0436705544365388	0.00496256280368791	0.00206875702003646
Q9UBW8	0.0382176118006345	0.0614865371795406	0.0158551560356528
Q8NCW5	0.0489070080013775	0.0964264823969149	0.0181842939716341
Q9NXU5	0.100987040858923	0.0680925968325659	0.0132220229572993
Q17RC7	0.0611280493705428	0.0163365191173444	0.00779454686374809
P26373	0.0104940402502813	0.0160138895869531	0.00371342204015761
Q12846	0.0501520483555769	0.0417441531799165	0.017474327685381
Q6UY14;Q6UY14-2;Q6UY14-3	0.00720053964308316	0.0197928177897011	0.00151396221994027
Q9Y3A3;Q9Y3A3-3	0.0574941938248413	0.0428330784711322	0.00451961904473959
Q7L2H7	0.0213535814990938	0.0710998691043058	0.000496962821802956
Q8TB24	0.0316001069581576	0.0655555734193151	0.00813934125843868
Q9H0W9;Q9H0W9-2	0.0680848194205973	0.0669880333164044	0.00708954685954671
O14662-2	0.0253116764847189	0.0492881847244602	0.000532896478114734
Q9UK45	0.0337272971536009	0.0598457865343358	0.018014246491041
P16219	0.0376839924778404	0.0306713700455481	0.00228110089757432
P61764	0.0887522048147421	0.0457811114464217	0.00124630566445975
P53007	0.0882844027442364	0.0352122380779366	0.00324714963777726
Q8WUY1	0.047307733043123	0.0413949449043276	0.0324567642781157
Q14162;Q14162-2	0.0557172700221518	0.0282673334548987	0.0128044982771063
Q4AC94-4	0.0040384353531894	0.0384928946157862	0.000391445762627763
O43242	0.0452128290146984	0.0537560268568932	0.0162791083258063
P10909-6	0.0094409821182447	0.0608186134190276	0.00334575082469951
O14791	0.00638285876176629	0.0188182627240742	0.00763591972381913
P50570-4	0.00368436292688538	0.0370320214714362	0.0337925943436114
O43772	0.0632396991539611	0.0231685032363852	0.0106643414311388
Q68EM7;Q68EM7-2	0.0125139352998866	0.0305991908664685	0.0196588263393695
P98171;P98171-2	0.0172261967885306	0.0301482373427032	0.0109167543122471
Q5TCS8	0.00102123676066056	0.00372847124784332	0.0252080851615516
O94925	0.089462792810088	0.0289783437457171	0.00543311732409432
Q86X55;Q86X55-1	0.0320868653570392	0.0854797528546942	0.000419589991601818
Q9NP79	0.00929382985850821	0.0198024594150813	0.0168802282430953
Q96HD1	0.0409627782418676	0.0369489687192156	0.0206287306044539
Q9Y4L1	0.021627816069375	0.0378202413658588	0.0350479503334448
P13804	0.0294020702091136	0.0260112309183753	0.0104828861051411
P27987	0.0635433388719363	0.0217314543434103	0.0113631871516632
Q12765	0.0210137875259162	0.00621867920626251	0.00989129733225628
Q6ZUX7	0.0537540690380128	0.0103602835172013	0.000485054585280475
P02654	0.000349748995728349	0.00658395730413079	0.0104627913071734
Q14739	0.0366547652937731	0.0193653270540292	0.0330142860972101
Q4V328	0.0390317080846319	0.0763696409034175	0.0114901297478163
P05154	0.0228007862983366	0.0577879578820463	0.0145818740703191
P19784	0.0495743990605338	0.0670684294636162	1.75052906147971e-05
P06733	0.0213467544063912	0.0199179486872311	0.0480424611816209
P35613	0.0211572424645132	0.0129171798353761	0.0216417452894072
O95182	0.0450794615054252	0.0279645108960484	0.0119212338513803
Q96CS3	0.0250353460931522	0.0711760463062706	0.0148875725226779
Q00013	0.00773587966514816	0.00759464779685667	0.0276754064379692
Q99816	0.0234093439631154	0.0337718670550769	0.0143193018897818
Q13443	0.0903320029505421	0.0117325335263533	0.000402507949324616
Q9HCM2	0.0570973886477527	0.058385933312998	0.00718394564948664
Q92841	0.00628154645675735	0.0171472640138367	0.00115017789407035
O95573	0.071522651476119	0.0102616866985737	0.0114369481109541
P62266	0.0448162245327275	0.01547808241696	0.00208609515199906
P30566	0.0263073150160825	0.00476669539987019	0.0358101215055848
Q9UNW1	0.00800467705078376	0.00334007126472312	0.00158686210684351
P13798	0.027648937332885	0.00889678970278403	0.0127457263554118
Q96KG9;Q96KG9-2;Q96KG9-3;Q96KG9-4	0.0103079201801019	0.0763262360850037	0.018229345578261
Q5M775-2	0.0485104586990514	0.0730885538209807	0.00456300706176791
O15498	0.0234190373727084	0.0404973290992427	0.0172415825611039
P22059	0.0266460519464409	0.0529918152008147	0.0244377178680574
Q8TER0;Q8TER0-5	0.0293626258463623	0.0479776159986535	7.64800023072113e-05
Q16849;Q16849-2	0.00879019247251992	0.0444399182810767	0.00114276977306857
P51570	0.0146599623850887	0.0228607113563016	0.0322069415328679
Q9H251;Q9H251-2;Q9H251-3;Q9H251-8	0.00149448654191959	0.0493028290446482	0.0025202514084831
Q6UW02	0.0511270261219758	0.031614009305618	0.0137991573675066
Q6R327-3	0.0239528408337671	0.0470515981830663	0.0226151920813965
P21399	0.0186495017317131	0.0521507102697647	0.0123807770231835
P27708	0.031743759451009	0.0497048570409328	0.0330289250690582
P29622	0.0116161118424101	0.0109932608172702	0.00187710666988377
Q9NPH3	0.00415362450549363	0.0600019297093866	0.00958176382195954
Q15047;Q15047-3	0.0122588850085318	0.0674021803835058	0.0164741921997147
Q92692	0.0525100194027284	0.0539077272980188	0.00941315218488689
P35573	0.0683889864762785	0.0921378283751186	0.0202963004605493
P04179;P04179-4	0.0765454669013128	0.0605068025882978	0.01199502947971
P18433;P18433-6	0.0278191810604697	0.0517992561771897	0.01993044963769
Q9NUY8	0.0617626060098796	0.0715665298638566	0.0146895037070504
Q13283	0.0490497780472607	0.0882040411490047	0.0135407597880827
P50454	0.0420005696077283	0.0517947470513736	0.0177803103036441
P15121	0.0592438949223371	0.0542108784343779	0.022872680182386
Q9Y6C2	0.0206793600751781	0.0605210047589425	0.00386281131888144
Q6ZS81	0.00889292785009821	0.0450457454342197	0.0095050684107798
P00505	0.00845473000807261	0.0655162229857455	0.00343044983654499
P50914	0.00562182552827932	0.00518226236023536	0.00100734547101005
Q53H12	0.0753744475728479	0.0246988683183052	0.00537080129155599
P09525;P09525-3	0.0475896555006573	0.0369709074507985	0.00760788873032436
O95379-3	0.00851864075899257	0.0232703766259177	0.0237041320725598
P0CG39	0.00217188814620014	0.0378976944860973	0.0112518762644787
Q96HS1	0.0541782366089067	0.0352754013426306	0.00779212084198892
Q15181	0.0122716240645691	0.040282807367725	0.0612683096803352
A1A4S6	0.0376723296905566	0.0794338585595732	0.000803135097102799
Q9BZQ8	0.033310131210681	0.00343654581372647	0.00644366759836911
P11215;P11215-2	0.00404891314481449	0.0593747905230664	0.010148537813743
P16333	0.0259575205637537	0.0172253986878769	0.0135182489401834
P07947	0.0212140191714772	0.0515485477912359	0.00643387816763374
P06703	0.000614634201989295	0.00418504679307349	0.0456455614962447
O95858	0.0450821732347378	0.0353244012712631	0.00908611631354801
Q8N3R9;Q8N3R9-2	0.0262053051727805	0.101975080637062	0.00801996604811562
Q04756	0.0189941138663937	0.0303839008513626	0.0071516038760205
Q8WUW1;Q8WUW1-2	0.0285069244242681	0.0260762058425579	0.0315371789268843
Q8NF50;Q8NF50-2	0.0435845784234619	0.0636961958334793	0.0354903369625983
P62191	0.0444471366593909	0.04079093377284	0.0188653528392003
Q8NB37	0.0547740020532015	0.126958343719173	0.00927943049527841
Q13683;Q13683-10;Q13683-3;Q13683-7;Q13683-9	0.00271091556047691	0.0457644033464567	0.00117053653531162
Q9NWZ3	0.0361792062364905	0.0886944148706146	0.0156273700579426
Q9UHQ4	0.0662641483505631	0.0488868127518692	0.00837417304546663
O15258	0.0171882785070387	0.0520114750136274	0.0206726055579479
P05090	0.00172031091916227	0.0685382218485472	0.000300196811906141
Q13362-4	0.0219685008394431	0.0150443937985695	0.00618228904472362
O95630	0.038100450669594	0.0553153673829176	0.021104933304885
P02452	0.0143323474725415	0.0560968929699806	0.00744884848607373
Q8TEJ3	0.00835958137807358	0.0098642545441831	0.00543181695963427
P08865	0.0298366871652129	0.0361442388234276	0.0282290216351632
O14980	0.0218548884755204	0.0792391305162721	0.0148742413077138
Q9NRW7	0.0431335396327337	0.0447879367307378	0.00499129843088745
Q6UWP8	0.0354317827544278	0.000106641280374443	0.00832278835512097
P49757;P49757-3	0.0317741829293329	0.0255114805741183	0.0145077760568293
O14498	0.0357569315418361	0.0537875359293135	0.00621463364691367
P10398	0.038792025227672	0.0286986268935724	0.0209126364493458
P02743	0.00707144139849671	0.0153956731274347	0.00225831422060892
Q5VST6	0.0681239228753715	0.0632875617735842	0.010748384440097
O75663	0.0423598450656388	0.0289477993093428	0.0153483339755698
P78371	0.0203359843928904	0.0210931108521068	0.0390678293879738
O00170	0.0304493793309987	0.0246032726563243	0.00418633525060442
O43561;O43561-2;O43561-3	0.0783056059305964	0.0177840147063017	0.0100697063315739
Q5T6V5	0.000381489671946643	0.0100507330279134	0.00139338599441268
Q70IA6	0.0698544327443089	0.0533319851213716	0.0255265654549017
Q99704	0.0370885426117058	0.0764372028696805	0.00557506880860606
Q3YEC7;Q3YEC7-2	0.0547757353278787	0.0378096316120014	0.00210034936777514
P09038;P09038-1;P09038-2;P09038-3	0.032012980483709	0.0272930693745299	0.00716969241157504
P62847;P62847-2;P62847-3;P62847-4	0.00159737835424528	0.00819791110319084	2.48856203302633e-05
P62244	0.0112960753665055	0.0755671258944163	0.000125854749551525
P48449	0.0128896074989961	0.0279565158535065	2.73806983636294e-05
P51798;P51798-2	0.0720243035616531	0.085362101062591	0.00886108875056341
Q4KMP7	0.0253755525135892	0.0585518044967201	0.0136153496181032
Q13200	0.0466409495080387	0.0252175827851376	0.0212674661162227
P18065	0.0141644047323498	0.0107279089692262	0.00452722729111349
P07358	0.00693215621951665	0.00697728506679685	0.00454288050152591
Q14112;Q14112-2	0.0328843986918565	0.0223834678269848	0.028984025484184
O75746	0.076931960809139	0.0468066561322506	0.0046693459783856
O15315-1	0.00180247765905834	0.0380571439563573	0.0026748723169699
P62263	0.00201277128214355	0.00063773858248464	0.00609295079840231
Q04206-2	0.0487476625140589	0.123557940683781	0.0134538223883279
Q9NY15	0.00285398648261374	0.0299565506955903	0.00937089292807488
P15291;P15291-2	0.0192645249422546	0.0373832261409585	0.000136402521807979
P56192	0.0281568942360776	0.0415663975587866	0.0121374047594115
Q5HYI8	0.0652555409395375	0.0279401564744699	0.0158620172121594
Q03154	0.00685641827609225	0.0987798530535425	0.0424821624691095
Q12797	0.0526065299684181	0.0904822453488819	0.0136512243793261
Q15208	0.0388997895291902	0.0117965720408992	0.00472972193994063
Q9UHW9;Q9UHW9-2;Q9UHW9-3;Q9UHW9-4;Q9UHW9-5;Q9UHW9-6	0.0512868737395818	0.0356498461417169	0.00477536817355325
P01133;P01133-3	0.0305496102014666	0.0536469784231833	0.0122191145923473
P39748	0.0127634496769714	0.0305015341915314	0.000235806971725218
P10114	0.00578068087202918	0.00524424175200001	0.0351264780895488
O94905	0.0302623290757357	0.0644100149413627	0.00150648408367148
Q5GH77	0.000422228376728968	0.0334860293989784	0.00265288459406503
Q7Z3C6	0.0185643903307842	0.0142397985643952	0.00582533134594028
Q00839	0.0129763290485679	0.00838447198125505	1.0135430830756e-05
Q15363	0.0498078523183183	0.0403156159145978	0.0173150600847817
Q86UL8;Q86UL8-2	0.0274597093631001	0.0319073992030909	0.022328738209719
P61081	0.0214020884115997	2.15215737520438e-05	0.0158429558177459
Q15738	0.0249400575818347	0.0545949174195546	0.00829978449899618
Q9Y4H4	0.0802466807360481	0.016741841519157	7.94880313323948e-06
Q86YV0	0.0186958982823526	0.00495457628228397	0.00366109117629556
Q6VY07	0.0339131995723002	0.0345924321520209	0.0250169888009616
P36507	0.050031790212508	0.0178025693654663	0.0208571757956588
P55036	0.0398176045330337	0.0461299222088991	0.0152867248267991
Q9Y570;Q9Y570-4	0.0119672842200137	0.0693380329746894	0.0199301897396419
P62280	0.0618026349426296	0.0507279141781576	0.00424799731249874
Q13033	0.0665852610735509	0.0222454676878737	0.0157923413391342
Q9P0T7	0.0207571122820394	0.0189784257197144	0.00985395128004354
P04180	0.00201653988164508	0.0157983653346159	0.00157823450036203
P61626	0.00537414618065126	0.0234668239910803	0.00820698416806907
P07108	0.0561760192888418	0.00645403963901297	0.0175960379026692
P61966	0.0389772714474223	0.0358531318571271	0.00575521325965047
P51790;P51790-4	0.0487097067290598	0.0339946477496312	0.0125697621520817
Q06830	0.0106490638569766	0.0302444128240422	0.0444807390110588
Q09666	0.000522633518166598	0.0434764400312587	0.00666329905446508
Q12805;Q12805-2;Q12805-3;Q12805-4;Q12805-5	0.012468599678571	0.000362795536753434	0.0100577910923535
Q8WU79	0.0172940654439823	0.0393253893573192	0.024204155018769
Q9NP80	0.00654603403959772	0.000527401950545017	0.00527874429338378
P32119	0.0405041299121651	0.0865827798236445	0.00444800887830226
O00421;O00421-2	0.0253343237157204	0.0173935006846947	0.0157979906149899
O75822	0.0228711360197682	0.00487780667811086	0.00813876012471737
Q86TH1	0.009564064691905	0.0788997264275769	0.0223022783424508
Q9UNM6	0.0231470835898518	0.0251469678109831	0.018654364646804
Q9Y2Z0	0.0553496320831595	0.0909986126760474	0.0165465182649866
Q14764	0.0366035701835961	0.0630883240015783	0.0220295535144773
P63096	0.0870854367279771	0.0412793801299035	0.00675835602528718
Q9UL26	0.0652149076691971	0.0637752342901329	0.0347420854408834
Q07021	0.107725789889146	0.0507314466756767	0.000533593580540769
Q04446	0.0421279337778466	0.0369639401640413	0.0357643948459676
O00231;O00231-2	0.0335733650936518	0.0417954014053522	0.0211586318101475
P68104;Q5VTE0	0.0121539102257498	0.012631349724208	0.0447294613807181
P05362	0.00393968067385627	0.0104611363978632	0.0226200461852854
Q13103	0.0158008426561805	0.0371523026029656	0.00741355093663722
O15083	0.0732717412361779	0.0376980568584307	0.00142360251771667
